pop1,pop2
2.8937923127643e-18,2.31739648111316e-30
0.915342614192636,0.945474234088524
0.344555666556395,0.860776307746389
0.00575080161810864,0.15355259655536
0.526452717736629,0.494364464300839
0.929186917627832,0.819166202016985
0.525741321637785,0.160331792807502
0.59444357469728,0.880539702887226
0.012920136189281,2.33096788603521e-07
0.108499353025969,0.0951595025215725
0.982562705164932,0.927606237053073
0.995479277742439,0.996145481685629
0.439801349595132,0.617920577715659
0.484829380305596,0.5848991938188
0.406172973650341,0.463237341272808
0.839299232128489,0.393954895042137
0.999863467304212,0.909198388030545
0.813693571526926,0.96042336203779
0.0340777295297696,0.457751227084311
0.385389608658137,0.0150501140468317
0.502287309593482,0.315479889679276
0.955168259322636,0.76407584867135
0.226684525365076,0.892121825262884
0.416247251840685,0.80767461372501
0.938853329806554,0.999511438807289
0.53143943996238,0.57135112449023
0.146758920728047,0.929425963837358
0.284090230782746,0.648757364384316
0.22897320797783,0.895288129388201
0.672043222246063,0.816094473381911
0.436944178040938,0.193212211582146
0.715264031140549,0.0641600551537884
0.147160488712259,0.215475536556868
0.240991586420472,0.126296913766403
0.166669753834341,0.00109372187366955
6.93264448572449e-88,9.77654057596728e-57
0.993503057277338,0.838782715055036
0.000272012874080401,0.0397311852456468
0.257794599985588,0.165330782977368
0.0283367204351693,0.544365099983528
0.405125705175996,0.0757841003819878
0.542312455496049,0.365441376826619
0.558136501832315,0.703230573728558
0.985417618540002,0.96883111415096
0.677853981088304,0.746206409951938
6.53026913908792e-08,0.00275758378860275
0.323048464716553,0.0729077554319757
1.10163412492035e-20,2.93621936994332e-311
0.495326079562233,0.388789982447905
0.218361791553853,0.274078424863271
0.931516153156638,0.981299011217159
0.4989472220953,0.871273806643621
9.80037766819314e-34,1.25051675179714e-13
0.990775128889899,0.999998974824651
0.000845449838078418,0.225136343925832
0.350412866928445,0.784514137967359
0.000740310340175762,0.00320507581435869
0.444575775351434,0.142176677263325
0.180307846419802,0.623179206764509
0.366721846010663,0.572229931429579
0.999999999999849,1
0.172432654662757,0.0250138215471002
0.501611994049678,0.71362952922256
0.242050343729449,0.46934028236354
0.58026110039278,0.515855288461265
0.432536351131286,0.159561672663913
0.81254992019535,0.207331928887999
0.365531191424286,0.0659552597237755
0.675770046744036,0.926870097613151
0.973382997118312,0.978566940267414
0.254129188826077,0.270301841094452
0.662569247051663,0.114310803625933
0.451918204213428,0.370916944191228
0.243297242430822,0.0456068783559705
0.225382099245764,0.224773229678433
0.00576101792120277,0.367304673120026
0.762551048496878,0.314108305189658
0.213870889535816,0.0464221875566245
0.482223413477468,0.89515307370851
0.797612781523896,0.716692907035129
0.839015307916198,0.847061670431499
0.926350745497977,0.597570287591961
0.903365030778326,0.999869259861464
0.999939392377441,0.999515337175371
0.697254242334415,0.979620935379694
0.955382230084007,0.3464603703994
0.00112563075447198,0.16653723234832
0.164847281722818,0.000620066211635057
0.999999835646129,0.99999999999988
0.32561845804332,0.544563477348615
0.995771251679512,0.894845238585111
0.302096094920113,0.525445658782577
0.982659020717992,0.790084658796631
0.0417796167782933,0.000455983962561156
0.458330927802947,0.250952607190395
0.167514703028725,0.00619834983604719
0.618843219806338,0.651708449118107
0.0911869785358192,0.060347648558084
0.912719366485761,0.969186723626036
0.999999918109291,0.999998116094648
0.999987256031703,0.999872038413772
0.445631437963991,0.972261150390786
0.760172201200944,0.401186731844295
0.632786247636336,0.927339579728646
0.948825521897273,0.822616643776946
0.0869496701789239,0.502229459803028
0.35566661781925,0.638199718862356
0.0733289593405578,0.148097879386246
0.85930892137036,0.889177122885443
0.374828648866462,0.739446069863719
1.0785608469274e-11,0.000321861266717777
0.999850118557149,0.979550778104111
0.0004556869213454,0.325780307181901
0.212106545550192,0.142533247329268
0.143363949940781,0.0636941157946244
0.106658842701317,0.680463684730233
0.983259650104686,0.963980174284092
0.737142009483615,0.322821520373761
0.975958870639345,0.998958102633773
0.206036616187424,0.552807096483951
0.904770898053775,0.839179657061751
0.0830956792988887,0.014100231307918
0.803546856561143,0.73968903577081
0.00876465427107589,0.0928680207563954
0.530476970966645,0.884026205782382
0.573420681299558,0.565557283470508
0.00875451852875318,0.0108464629779412
6.58252984288205e-05,0.293423384422329
0.423447131946616,0.0553734945963509
0.84913183726175,0.605237600034719
3.74644711317567e-12,0.00554655976503747
0.588574373542496,0.812944221843001
0.635976973251114,0.522284692179437
2.77274706884107e-08,0.000471443064835253
0.00494492373620438,0.14077330098406
4.60896947051939e-07,0.186949227424983
0.999999544205403,1
0.879410724581157,0.86346288719914
0.117818393307648,0.160010379504712
0.414585639078994,0.221158088836457
0.68597731622062,0.597675509524558
1,0.999999998422941
0.0071274078070408,0.00549967450313278
0.165401322379694,0.0694184279687218
0.999890055281751,0.986425359443657
0.181313027435306,0.229059977512414
4.90522003490293e-05,3.29287558631603e-23
0.129184701874192,0.0782934905642617
0.25643545906205,0.737889339259915
0.024172351129794,0.000843231515296654
0.491893043828621,0.0946475609600728
0.825993750853209,0.536972530771936
0.726161937012022,0.344259240784405
0.584385260639385,0.534160491428341
0.796292969032409,0.666078364343655
5.13512773411717e-06,4.1944988543336e-13
0.801422828668837,0.579961234329528
0.594321177759983,0.462686037137795
0.296561404000564,2.31703837353772e-05
0.191783064382375,0.545441341023482
0.999740003016643,0.969552533628595
0.990410004152604,0.538968221325256
0.985081694646671,0.528401418436381
0.402786212204101,0.50893871083081
0.0596288486068477,0.317028725648029
0.140450412280639,0.0695726625853675
0.000129117567745995,0.0402437188687268
0.772710206322247,0.999785079185901
0.598283661684916,0.550473284762215
0.516931246581827,0.262144042152642
0.0992611072822026,0.000124849239248036
0.755253436571965,0.956022710680492
0.143876230822046,0.402047081594896
0.643656761654698,0.503595674418272
0.0468249623159632,0.45044870477762
0.656195065289528,0.684792484155706
0.184489063331875,0.151270162603022
0.590375116363134,0.92131767325776
9.43501289365604e-08,3.97907580562319e-10
0.999998946122446,0.999999999830963
0.00292691067789035,0.0114570001795236
0.738086220871126,0.49060353247996
0.79980058326729,0.26933105530424
0.749775683446406,0.34180838151478
0.951529047205122,0.990058450026788
0.132829736756836,0.00015463127734137
0.163732890005728,0.860890251680514
0.198201987798067,0.0339432604446162
0.97179952556726,0.701028714411566
0.1434903239847,0.336269734655071
0.485906317359034,0.759516197935967
0.0688242536196013,0.0901573929936204
1,0.999998679869953
0.999970403674817,0.966373804309895
0.526090035983394,0.0579047624759771
2.95314224757375e-05,0.104677103039486
0.144054880945038,0.751667681390018
0.61960362164048,0.632019643586356
0.0203445192270683,0.0324523243908254
0.999399381009645,0.999857527983357
0.0360770922625515,0.454625472592824
0.959251239966317,0.697065188439185
0.526018006099606,0.370582130202671
0.0444900952066462,0.363963998964237
0.229444399855995,0.131304104848955
0.990933635405558,0.976473512092294
0.459550070050315,0.00643053839051414
0.989997463119872,0.841945358447761
0.805168180215461,0.91055758623738
0.662053407337625,0.692708744778108
2.07720217338773e-08,0.127533871105398
0.534679767494125,0.751222504374904
0.00184676551382208,0.000938426638016859
0.77428032908834,0.685235671611559
0.999997622671657,0.982901989521856
0.611773420122865,0.604030469880186
0.301015145068063,0.266912392968447
0.793931629685891,0.99923483176663
0.149879273362576,0.023428790416688
0.147826947130338,0.281100650836975
0.334749488987216,0.284880803740311
0.107995079954244,0.274433675805396
0.898491297945447,0.855601967694228
0.955646247332933,0.797586784361893
0.907312842893462,0.780683065275058
0.660063267297771,0.644223562302219
2.00915405088583e-11,6.37841033012338e-24
0.201207794389081,0.0202891267461845
0.964076098528574,0.39530124696874
0.383483904267949,0.0290040830161974
0.342292170296651,0.829676593838443
0.61931257201123,0.412596258529383
0.0437033228576974,0.0939813995755
0.453932954406644,0.543651723498011
1,1
0.124060898959363,0.0609594158486224
1.12286076212044e-05,0.0019632266085039
0.524586042109544,0.583242022112914
0.331261653960166,0.374069802672987
0.550411470328037,0.875109562227695
0.995223839557766,0.937635851777451
0.999998325148027,0.999990544676277
0.792998122085535,0.975219556130864
0.841226131693786,0.963212261324825
7.23358577695196e-10,0.344719908207368
0.437085814269303,0.352422414168391
0.00331468115121889,0.0182857881611433
0.576647062431189,0.870575154487838
0.476607324446141,0.83487011544938
0.819352808493705,0.830166013366865
0.301407398028406,0.240270829904514
0.280900914306886,0.310596183473126
0.71052516788251,0.526891400275848
0.198827453550034,0.0720372805934471
0.93692773375054,0.936985603219715
0.968460224437655,0.999787662136583
0.876347255504826,0.978351420904959
0.221978480335649,0.800834222396886
0.925918315724652,0.931663477146912
0.980955306913002,0.98764261315159
0.0619616177824276,1.54300656663566e-09
0.880232507886285,0.742865681888172
0.823552064527721,0.911965767908077
0.77029106109137,0.84395350178654
0.0659538475217256,0.570994883348359
0.971341460907313,0.717997167819648
0.0321351363425505,0.603215818000929
0.999993447471201,0.955328438929274
0.800995432112463,0.793885189556185
0.212340116066903,0.0149370211254728
0.152370906367369,0.100985227387875
1.06058676899812e-07,7.96610361183681e-06
0.0231217744322487,0.0461195243084258
0.991038579686236,1
0.639750472858894,0.241911961561101
0.638138371547728,0.555733514558226
0.506036388817933,0.425216063666815
3.69913622455036e-07,4.21951859246583e-06
0.980755725514435,0.95283393070253
0.166877324856347,0.610410141183404
0.189292180423385,0.115437405720708
0.0520608742137946,0.331166160078562
0.969029909631958,0.477673288376539
0.815326294446238,0.920411337153411
0.978212081945292,0.347445354243104
0.0112940965744152,0.201365244063245
0.500169817873981,0.67009833578794
1.43074813734243e-10,0.0015104617400091
0.847314145813909,0.678910647483687
0.11148362800018,0.369823641933581
0.736707419015352,0.603816071474479
0.537682697117297,0.556421855433732
0.00865443415798439,0.117097730713536
0.446746727486571,0.136334196606676
0.999999963694479,1
0.274946997642216,0.557993512017152
0.999631200723993,0.836503914803169
0.992759369837977,0.812725993506205
0.568135319276283,0.857160706633559
0.976233060680098,0.951484793589346
0.974574316362298,0.984528199094165
0.99980670186737,0.993732640878087
0.495982251343075,0.801170549074603
0.360841977155279,0.16154944569809
0.821394228167125,0.695549915944847
0.990966276464998,0.829275922240303
0.297951628771417,0.0829775114180185
0.998333230206314,0.981558252960217
6.03587307627992e-14,6.61422347343011e-39
0.737415842275988,0.897319675729982
0.866289155020832,0.912738555840709
0.163906159708622,0.443185608412033
0.450231116975458,0.577531298047896
0.000981282466501507,0.0598392223708894
0.828433118046248,0.949033863617061
0.441010878268398,0.647871130724789
0.398044763069448,0.448489200359638
0.933289286112351,0.664547037307912
0.125618772968119,0.217953556644363
0.993226956183217,0.999999999998429
0.337754079057299,0.324493702896985
0.0979414249513117,0.0450277141166489
0.780725079280106,0.983952990930127
0.987838584417168,0.989235794982917
0.0374060406893752,0.120039699234343
0.999549107357458,0.833695354826748
0.392188123133014,0.337244646468022
0.000579186552121002,0.00187261333366344
0.943649869055453,0.997318241394806
0.848907712980431,0.491447061830283
0.317163885655171,0.60652622476327
0.195719116898782,0.699391059087509
0.118091698427315,5.45203698196575e-06
0.381578337685666,0.232593099389019
0.435665663183433,0.366842051813102
1,0.999999999999987
0.00867092414097066,0.0193280537020975
0.340313064030914,0.382243865777096
0.999999999988049,0.973307243615344
0.601216077984346,0.437034806796833
0.730102798392885,0.925514639397969
0.966453115274615,0.936214941505221
0.45833206364297,0.670232714035302
0.645645922996719,0.589090031928105
0.0352561161015901,0.287026203292785
0.521131790113421,0.280983724469911
0.0126530704957806,0.00602035775306369
0.197128986588009,0.0558856268543055
0.156278640053567,0.22793673261605
0.912075345746684,0.694694149997024
0.922534570798036,0.435400358812722
0.00945303848650145,0.0434007816863193
0.23736754786387,0.412675793424443
0.451011033577625,0.45052322878884
0.91132951194553,0.943958603183928
7.80441906360346e-30,3.36733807192299e-29
1,0.999995719009447
0.999997666368768,0.970767258063808
0.736316347330524,0.998959743462435
0.144334572383944,0.304726690451007
0.150860029782632,0.0780251885283228
0.522495258977741,0.862677902118574
0.328007842654708,0.308420585487403
0.42741937413101,0.959017250617909
0.99950078306848,0.97715490794306
1.25657345196173e-08,0.321371497016728
0.693989007720269,0.972521568742281
0.998676730277484,0.979034938897488
0.459426540949665,0.665590554574214
0.999665871094883,0.998538425854536
0.454134776664485,0.267228218565599
0.954026195408881,0.995203244302369
0.264430125622996,0.140762002955917
0.870070519056537,0.980555453480141
0.164385596682619,0.493228336642223
0.999785492686314,0.999999939413126
0.996021948060238,0.764984730724078
0.999390063418543,0.864427459872894
0.642915499248218,0.30027074070315
0.909056937637928,0.74599937525553
0.3768129228745,0.0205424681582151
0.999999976768756,0.999999640760044
0.000604432964983502,0.0182924575623688
0.0363926367511048,0.00236014672933068
0.00157179096029079,0.606503914235401
4.85100187340111e-06,2.24378632126765e-05
0.290611252336063,0.00644973745052994
0.678981154162648,0.814789374950973
0.999999956773089,0.952730033689316
0.21217469005236,0.079573307840152
0.760644774631963,0.975716542258252
0.999999999676121,1
0.330441597141901,0.104819482604099
0.6834089211957,0.457841721217492
0.946445419686507,0.849268020605023
0.179946531654268,0.403513064656374
0.624462479253345,0.38765310064493
0.228868473804762,0.369488631666953
0.976859123405073,0.999998227316714
0.90963359052517,0.848073549492943
0.66417180321806,0.460041113828742
0.6885758014572,0.953323007776342
0.100600492253339,0.300451299713618
0.553751544035583,0.00296033066003803
0.993831675894937,0.999959249367542
0.600726189350633,0.555370668206267
0.0888868567059896,0.440233414331249
0.208405179278743,0.647928397115608
0.625804127682926,0.337943570391523
0.812623520703197,0.911762905942611
0.758427240363535,0.842694812577251
0.999044728877834,0.930816929353854
0.574156031213467,0.962973367070203
4.09693560757798e-62,2.86148755695813e-30
0.925873139525609,0.991496442499726
0.443021826527563,0.125204585215221
0.0249029577046037,0.264170850782011
0.983787847256069,0.993179914370588
0.346791649687337,0.0456920185664278
0.413559027773394,0.000805244651263591
0.922130494820118,0.498336360867895
0.868724893638169,0.549121853188903
0.884005484506285,0.883926439507827
0.0723068980238231,0.00144442792564848
1.87137320815646e-07,1.17324713146261e-05
0.944466857216697,0.312195510869736
0.660888897305534,0.140617320197661
0.00159159595538603,0.0443793258757966
0.802673189331655,0.846735488203496
0.51712726434865,0.721786574255477
0.692173376348274,0.715911507156876
0.897899410075127,0.656133158052664
0.234792014665592,0.266477888338402
0.0229856400301103,0.00402749087319539
0.107413470689662,0.308733838906893
0.994836242077417,0.753873955012848
0.224516197988407,0.678536042225391
0.489542740402789,0.804476269801066
0.0152009768821239,0.220188717024732
0.000997536694045343,0.000703413808686519
0.131951249115086,0.601062618834005
0.813914988141877,0.602101358463341
0.533741034857851,0.633355663903114
9.76735471643717e-20,4.6072031164284e-26
0.877399249691059,0.990397510743799
0.977813140463613,0.782678776502198
0.732640011266255,0.539367780005014
0.745549530468905,0.978455135102748
0.000269626007562267,0.080061763401865
0.0178338934022203,0.0058829065476162
0.181318297754882,0.873859198406409
0.464754403852583,0.41568323871705
0.682322491143958,0.526130860221906
0.395265377198717,0.525397450766805
0.30764225384127,0.924578174539513
0.811993684951182,0.5698426463314
0.350780168822905,0.171419632018502
0.210540692048149,0.328284201467311
0.329348915219999,0.378052856495778
0.329028423658258,0.0596054614778572
0.36689768336969,0.0617417307761994
0.886213374784789,0.615064565471171
0.0022015321497903,0.158162479473078
0.0999176839803364,0.0016332960280458
0.884087131165655,0.585702522722777
0.654503012868072,0.998756537288817
0.358496700089249,0.416646454066714
0.84684410577667,0.942232355027218
0.00296464763526151,1.93501631335701e-08
0.517634492842391,0.000400295020440904
0.378942474273272,0.530764894285253
0.876627684054189,0.402844706721575
0.123916624570063,0.593423996421577
0.0144225737710859,4.54246550344833e-05
0.204540063503286,0.228266566156445
0.999999955876583,0.999999974472993
0.896437526240266,0.521361127466084
0.476227873877781,0.792714577239979
0.410917443385366,0.626520619554833
0.219885142894284,0.407671820882418
0.685656266092472,0.447276191246849
0.442628419612725,0.34118374868641
0.217290037055998,0.139102822239239
0.664577062252624,0.184439949387346
0.217979845910494,0.373840383578322
0.68226044616235,0.622641881729287
0.455446839955327,0.212453822023899
0.752275490738578,0.617598569184924
0.240323389326009,0.183048419076009
0.431721191229879,0.453774879971082
0.00560129988523767,0.0245589074581515
0.231628230962025,0.164258810267428
0.863447900860152,0.999979355908473
0.242274662899135,0.236875560657022
0.102342798004116,0.736081201758942
0.0919182562616392,0.847547274760625
0.747728573092401,0.985689742454268
1.10539243385715e-06,0.0933749806242202
0.14518027259635,0.238043029016084
0.540228515892301,0.677357319007022
0.365152083575455,0.563996615350482
1.98604021487716e-05,3.15154555466673e-05
0.162383972258225,0.0235721225393667
0.481813561653434,0.843437192534884
0.57682866657442,0.80670470924572
0.0299074341356836,0.30224454316776
4.36933418907363e-05,0.00180601942336732
0.667283369479534,0.997988329710793
0.595655931965888,0.612061387765827
0.492960711720596,0.508564070523383
0.944657412360993,0.995561964784508
0.132501684317118,0.137834133503177
0.0500477098539103,0.203982004964504
0.0786906032200034,0.70925114468134
0.260412476748151,0.0280862223453711
0.0275621603879671,0.0466151072249434
0.61305829822657,0.403805935600283
0.296418521556012,0.9411562856635
0.908289364551596,0.32522227512791
